transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,ingestion_timestamp
T00873,S031,2024-02-05,2,Monday,00:00:00,Piura,Residencial,Paracetamol,Farmacia,9.87,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00874,S030,2024-12-13,12,Friday,00:00:00,Arequipa,Residencial,Sandwich,Comidas,8.95,Descuento,Nublado,2026-04-19 23:51:28.848790
T00875,S028,2024-10-14,10,Monday,00:00:00,Cusco,Comercial,Paracetamol,Farmacia,8.16,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00876,S006,2024-11-29,11,Friday,00:00:00,Huancayo,Comercial,Agua,Bebidas,4.4,Descuento,Soleado,2026-04-19 23:51:28.848790
T00877,S019,2024-09-17,9,Tuesday,00:00:00,Lima,Mixta,Cerveza,Alcohol,17.17,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00878,S029,2024-05-06,5,Monday,00:00:00,Piura,Mixta,Hamburguesa,Comidas,13.77,2x1,Soleado,2026-04-19 23:51:28.848790
T00879,S019,2024-12-17,12,Tuesday,00:00:00,Trujillo,Mixta,Chocolate,Snacks,3.3,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00880,S041,2024-06-20,6,Thursday,00:00:00,Arequipa,Residencial,Galletas,Snacks,2.27,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00881,S010,2024-06-10,6,Monday,00:00:00,Lima,Residencial,Cerveza,Alcohol,16.25,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00882,S002,2024-06-12,6,Wednesday,00:00:00,Trujillo,Comercial,Jugo,Bebidas,6.32,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00883,S013,2024-08-06,8,Tuesday,00:00:00,Trujillo,Mixta,Galletas,Snacks,3.04,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00884,S046,2024-07-25,7,Thursday,00:00:00,Lima,Residencial,Alcohol medicinal,Farmacia,3.28,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00885,S011,2024-05-22,5,Wednesday,00:00:00,Arequipa,Comercial,Shampoo,Aseo,6.55,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00886,S021,2024-11-25,11,Monday,00:00:00,Arequipa,Comercial,Energizante,Bebidas,3.03,Combo,Soleado,2026-04-19 23:51:28.848790
T00887,S020,2024-07-22,7,Monday,00:00:00,Huancayo,Residencial,Paracetamol,Farmacia,9.58,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00888,S021,2024-09-14,9,Saturday,00:00:00,Piura,Comercial,Cerveza,Alcohol,12.59,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00889,S046,2024-09-28,9,Saturday,00:00:00,Cusco,Mixta,Chocolate,Snacks,4.78,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00890,S046,2024-06-20,6,Thursday,00:00:00,Piura,Comercial,Alcohol medicinal,Farmacia,5.37,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00891,S008,2024-08-21,8,Wednesday,00:00:00,Cusco,Residencial,Hamburguesa,Comidas,14.05,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00892,S011,2024-07-29,7,Monday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,6.98,2x1,Nublado,2026-04-19 23:51:28.848790
T00893,S012,2024-09-17,9,Tuesday,00:00:00,Piura,Residencial,Shampoo,Aseo,4.2,Descuento,Nublado,2026-04-19 23:51:28.848790
T00894,S028,2024-10-02,10,Wednesday,00:00:00,Trujillo,Mixta,Jabón,Aseo,4.82,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00895,S011,2024-07-18,7,Thursday,00:00:00,Arequipa,Comercial,Jabón,Aseo,4.25,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00896,S038,2024-08-01,8,Thursday,00:00:00,Huancayo,Mixta,Paracetamol,Farmacia,5.43,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00897,S049,2024-10-31,10,Thursday,00:00:00,Lima,Residencial,Energizante,Bebidas,7.71,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00898,S007,2024-10-01,10,Tuesday,00:00:00,Arequipa,Mixta,Paracetamol,Farmacia,8.34,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00899,S026,2024-09-03,9,Tuesday,00:00:00,Trujillo,Mixta,Empanada,Comidas,7.45,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00900,S041,2024-02-27,2,Tuesday,00:00:00,Cusco,Comercial,Chocolate,Snacks,2.59,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00901,S046,2024-05-16,5,Thursday,00:00:00,Lima,Comercial,Gaseosa,Bebidas,6.35,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00902,S037,2024-05-28,5,Tuesday,00:00:00,Trujillo,Comercial,Sandwich,Comidas,11.4,Descuento,Soleado,2026-04-19 23:51:28.848790
T00903,S017,2024-12-26,12,Thursday,00:00:00,Piura,Comercial,Empanada,Comidas,13.34,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00904,S012,2024-06-04,6,Tuesday,00:00:00,Piura,Mixta,Chocolate,Snacks,3.55,Descuento,Nublado,2026-04-19 23:51:28.848790
T00905,S039,2024-01-30,1,Tuesday,00:00:00,Trujillo,Residencial,Paracetamol,Farmacia,8.47,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00906,S026,2024-04-20,4,Saturday,00:00:00,Huancayo,Comercial,Galletas,Snacks,2.22,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00907,S010,2024-05-15,5,Wednesday,00:00:00,Huancayo,Comercial,Papas fritas,Snacks,5.41,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00908,S023,2024-09-30,9,Monday,00:00:00,Trujillo,Residencial,Vino,Alcohol,24.82,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00909,S004,2024-05-10,5,Friday,00:00:00,Lima,Mixta,Papas fritas,Snacks,1.96,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00910,S006,2024-08-17,8,Saturday,00:00:00,Lima,Residencial,Agua,Bebidas,5.48,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00911,S015,2024-10-11,10,Friday,00:00:00,Lima,Residencial,Cerveza,Alcohol,8.48,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00912,S003,2024-11-14,11,Thursday,00:00:00,Cusco,Comercial,Shampoo,Aseo,9.64,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00913,S028,2024-03-19,3,Tuesday,00:00:00,Lima,Residencial,Vino,Alcohol,16.58,2x1,Nublado,2026-04-19 23:51:28.848790
T00914,S045,2024-09-06,9,Friday,00:00:00,Trujillo,Mixta,Jabón,Aseo,7.46,2x1,Nublado,2026-04-19 23:51:28.848790
T00915,S029,2024-03-11,3,Monday,00:00:00,Trujillo,Residencial,Vino,Alcohol,12.53,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00916,S036,2024-11-04,11,Monday,00:00:00,Arequipa,Comercial,Energizante,Bebidas,4.39,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00917,S039,2024-10-29,10,Tuesday,00:00:00,Huancayo,Residencial,Papas fritas,Snacks,3.99,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00918,S015,2024-03-11,3,Monday,00:00:00,Trujillo,Mixta,Jabón,Aseo,10.05,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00919,S026,2024-10-31,10,Thursday,00:00:00,Cusco,Comercial,Vino,Alcohol,18.26,Combo,Nublado,2026-04-19 23:51:28.848790
T00920,S045,2024-10-07,10,Monday,00:00:00,Piura,Comercial,Cerveza,Alcohol,24.11,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00921,S042,2024-08-31,8,Saturday,00:00:00,Lima,Mixta,Shampoo,Aseo,4.37,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00922,S014,2024-09-15,9,Sunday,00:00:00,Cusco,Mixta,Shampoo,Aseo,5.02,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00923,S049,2024-06-04,6,Tuesday,00:00:00,Trujillo,Mixta,Chocolate,Snacks,4.92,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00924,S027,2024-03-09,3,Saturday,00:00:00,Arequipa,Comercial,Papas fritas,Snacks,2.93,Descuento,Nublado,2026-04-19 23:51:28.848790
T00925,S030,2024-03-13,3,Wednesday,00:00:00,Arequipa,Comercial,Hamburguesa,Comidas,12.99,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00926,S018,2024-03-27,3,Wednesday,00:00:00,Lima,Mixta,Energizante,Bebidas,2.69,Descuento,Nublado,2026-04-19 23:51:28.848790
T00927,S043,2024-05-15,5,Wednesday,00:00:00,Arequipa,Comercial,Gaseosa,Bebidas,5.74,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00928,S017,2024-08-25,8,Sunday,00:00:00,Piura,Residencial,Vino,Alcohol,20.48,Descuento,Nublado,2026-04-19 23:51:28.848790
T00929,S014,2024-09-22,9,Sunday,00:00:00,Cusco,Mixta,Shampoo,Aseo,11.61,2x1,Soleado,2026-04-19 23:51:28.848790
T00930,S026,2024-07-23,7,Tuesday,00:00:00,Arequipa,Residencial,Agua,Bebidas,3.32,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00931,S024,2024-12-16,12,Monday,00:00:00,Huancayo,Residencial,Jabón,Aseo,5.39,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00932,S013,2024-10-08,10,Tuesday,00:00:00,Trujillo,Mixta,Empanada,Comidas,14.84,Combo,Nublado,2026-04-19 23:51:28.848790
T00933,S037,2024-05-11,5,Saturday,00:00:00,Piura,Comercial,Cerveza,Alcohol,18.39,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00934,S021,2024-07-22,7,Monday,00:00:00,Cusco,Comercial,Vino,Alcohol,7.97,Combo,Soleado,2026-04-19 23:51:28.848790
T00935,S017,2024-09-30,9,Monday,00:00:00,Trujillo,Comercial,Cerveza,Alcohol,11.84,Descuento,Soleado,2026-04-19 23:51:28.848790
T00936,S009,2024-01-21,1,Sunday,00:00:00,Piura,Mixta,Energizante,Bebidas,3.29,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00937,S046,2024-12-30,12,Monday,00:00:00,Trujillo,Mixta,Empanada,Comidas,5.1,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00938,S037,2024-02-03,2,Saturday,00:00:00,Arequipa,Mixta,Galletas,Snacks,4.39,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00939,S002,2024-05-31,5,Friday,00:00:00,Lima,Comercial,Cerveza,Alcohol,14.54,Descuento,Soleado,2026-04-19 23:51:28.848790
T00940,S039,2024-07-14,7,Sunday,00:00:00,Lima,Comercial,Alcohol medicinal,Farmacia,9.76,Descuento,Nublado,2026-04-19 23:51:28.848790
T00941,S021,2024-10-28,10,Monday,00:00:00,Cusco,Mixta,Papas fritas,Snacks,3.85,2x1,Soleado,2026-04-19 23:51:28.848790
T00942,S007,2024-09-25,9,Wednesday,00:00:00,Piura,Mixta,Paracetamol,Farmacia,3.7,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00943,S035,2024-07-15,7,Monday,00:00:00,Huancayo,Comercial,Jabón,Aseo,4.5,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00944,S013,2024-05-13,5,Monday,00:00:00,Trujillo,Comercial,Cerveza,Alcohol,23.3,Descuento,Nublado,2026-04-19 23:51:28.848790
T00945,S017,2024-06-09,6,Sunday,00:00:00,Trujillo,Comercial,Shampoo,Aseo,5.24,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00946,S015,2024-07-27,7,Saturday,00:00:00,Cusco,Residencial,Cerveza,Alcohol,16.65,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00947,S039,2024-07-10,7,Wednesday,00:00:00,Lima,Residencial,Cerveza,Alcohol,24.52,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00948,S048,2024-10-01,10,Tuesday,00:00:00,Cusco,Comercial,Shampoo,Aseo,11.91,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00949,S024,2024-11-14,11,Thursday,00:00:00,Piura,Comercial,Shampoo,Aseo,6.59,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00950,S033,2024-09-30,9,Monday,00:00:00,Lima,Residencial,Shampoo,Aseo,4.73,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00951,S005,2024-05-04,5,Saturday,00:00:00,Lima,Mixta,Shampoo,Aseo,10.75,2x1,Soleado,2026-04-19 23:51:28.848790
T00952,S010,2024-05-17,5,Friday,00:00:00,Cusco,Mixta,Jabón,Aseo,4.8,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00953,S008,2024-02-18,2,Sunday,00:00:00,Piura,Comercial,Energizante,Bebidas,7.16,Descuento,Soleado,2026-04-19 23:51:28.848790
T00954,S013,2024-08-10,8,Saturday,00:00:00,Huancayo,Residencial,Shampoo,Aseo,5.24,Combo,Lluvioso,2026-04-19 23:51:28.848790
T00955,S042,2024-04-27,4,Saturday,00:00:00,Huancayo,Mixta,Galletas,Snacks,4.4,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00956,S002,2024-08-31,8,Saturday,00:00:00,Arequipa,Residencial,Sandwich,Comidas,7.63,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00957,S024,2024-10-20,10,Sunday,00:00:00,Piura,Mixta,Jabón,Aseo,6.47,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00958,S032,2024-01-15,1,Monday,00:00:00,Arequipa,Comercial,Empanada,Comidas,8.58,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00959,S033,2024-02-12,2,Monday,00:00:00,Lima,Mixta,Gaseosa,Bebidas,5.85,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00960,S033,2024-10-08,10,Tuesday,00:00:00,Huancayo,Comercial,Paracetamol,Farmacia,9.04,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00961,S024,2024-12-03,12,Tuesday,00:00:00,Huancayo,Mixta,Sandwich,Comidas,12.64,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00962,S019,2024-09-14,9,Saturday,00:00:00,Trujillo,Mixta,Agua,Bebidas,5.3,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00963,S001,2024-07-15,7,Monday,00:00:00,Piura,Residencial,Vino,Alcohol,14.19,2x1,Soleado,2026-04-19 23:51:28.848790
T00964,S011,2024-12-06,12,Friday,00:00:00,Lima,Comercial,Cerveza,Alcohol,21.24,Descuento,Nublado,2026-04-19 23:51:28.848790
T00965,S008,2024-01-06,1,Saturday,00:00:00,Arequipa,Mixta,Chocolate,Snacks,4.35,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00966,S003,2024-08-12,8,Monday,00:00:00,Arequipa,Mixta,Alcohol medicinal,Farmacia,4.46,2x1,Soleado,2026-04-19 23:51:28.848790
T00967,S018,2024-03-09,3,Saturday,00:00:00,Lima,Residencial,Paracetamol,Farmacia,3.54,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00968,S038,2024-12-07,12,Saturday,00:00:00,Huancayo,Comercial,Jugo,Bebidas,4.06,2x1,Nublado,2026-04-19 23:51:28.848790
T00969,S037,2024-12-24,12,Tuesday,00:00:00,Lima,Comercial,Sandwich,Comidas,6.06,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00970,S008,2024-02-18,2,Sunday,00:00:00,Arequipa,Residencial,Jabón,Aseo,8.71,2x1,Soleado,2026-04-19 23:51:28.848790
T00971,S049,2024-06-13,6,Thursday,00:00:00,Trujillo,Comercial,Sandwich,Comidas,5.13,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00972,S015,2024-01-31,1,Wednesday,00:00:00,Huancayo,Comercial,Empanada,Comidas,5.05,Combo,Soleado,2026-04-19 23:51:28.848790
T00973,S036,2024-12-10,12,Tuesday,00:00:00,Piura,Residencial,Alcohol medicinal,Farmacia,4.61,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00974,S006,2024-12-10,12,Tuesday,00:00:00,Cusco,Comercial,Alcohol medicinal,Farmacia,3.63,2x1,Nublado,2026-04-19 23:51:28.848790
T00975,S044,2024-05-08,5,Wednesday,00:00:00,Lima,Mixta,Jugo,Bebidas,4.25,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00976,S026,2024-08-04,8,Sunday,00:00:00,Lima,Residencial,Chocolate,Snacks,1.2,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00977,S044,2024-04-04,4,Thursday,00:00:00,Huancayo,Comercial,Jugo,Bebidas,7.67,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00978,S017,2024-09-16,9,Monday,00:00:00,Huancayo,Residencial,Alcohol medicinal,Farmacia,9.24,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00979,S008,2024-08-06,8,Tuesday,00:00:00,Trujillo,Mixta,Paracetamol,Farmacia,8.04,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00980,S021,2024-10-04,10,Friday,00:00:00,Huancayo,Comercial,Alcohol medicinal,Farmacia,9.76,2x1,Lluvioso,2026-04-19 23:51:28.848790
T00981,S001,2024-01-02,1,Tuesday,00:00:00,Cusco,Comercial,Empanada,Comidas,6.29,Combo,Soleado,2026-04-19 23:51:28.848790
T00982,S037,2024-03-03,3,Sunday,00:00:00,Piura,Mixta,Empanada,Comidas,13.65,Combo,Soleado,2026-04-19 23:51:28.848790
T00983,S008,2024-06-17,6,Monday,00:00:00,Lima,Comercial,Sandwich,Comidas,7.12,Ninguno,Soleado,2026-04-19 23:51:28.848790
T00984,S021,2024-08-05,8,Monday,00:00:00,Lima,Mixta,Energizante,Bebidas,6.98,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00985,S028,2024-12-01,12,Sunday,00:00:00,Huancayo,Residencial,Shampoo,Aseo,5.65,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00986,S034,2024-12-21,12,Saturday,00:00:00,Lima,Comercial,Empanada,Comidas,8.6,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00987,S047,2024-02-17,2,Saturday,00:00:00,Arequipa,Mixta,Jugo,Bebidas,2.43,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00988,S024,2024-07-22,7,Monday,00:00:00,Huancayo,Mixta,Vino,Alcohol,16.38,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00989,S036,2024-08-08,8,Thursday,00:00:00,Lima,Comercial,Shampoo,Aseo,7.39,2x1,Nublado,2026-04-19 23:51:28.848790
T00990,S037,2024-08-27,8,Tuesday,00:00:00,Cusco,Comercial,Alcohol medicinal,Farmacia,8.78,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00991,S047,2024-04-28,4,Sunday,00:00:00,Cusco,Mixta,Alcohol medicinal,Farmacia,5.02,2x1,Nublado,2026-04-19 23:51:28.848790
T00992,S029,2024-03-31,3,Sunday,00:00:00,Arequipa,Mixta,Paracetamol,Farmacia,4.49,Ninguno,Nublado,2026-04-19 23:51:28.848790
T00993,S020,2024-04-04,4,Thursday,00:00:00,Arequipa,Comercial,Cerveza,Alcohol,13.37,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00994,S025,2024-11-18,11,Monday,00:00:00,Arequipa,Comercial,Agua,Bebidas,5.1,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00995,S038,2024-02-22,2,Thursday,00:00:00,Cusco,Mixta,Cerveza,Alcohol,23.8,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00996,S047,2024-10-27,10,Sunday,00:00:00,Arequipa,Comercial,Jabón,Aseo,7.4,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T00997,S016,2024-11-29,11,Friday,00:00:00,Cusco,Mixta,Shampoo,Aseo,9.23,Descuento,Lluvioso,2026-04-19 23:51:28.848790
T00998,S030,2024-06-06,6,Thursday,00:00:00,Cusco,Residencial,Jabón,Aseo,11.57,2x1,Soleado,2026-04-19 23:51:28.848790
T00999,S042,2024-10-08,10,Tuesday,00:00:00,Trujillo,Residencial,Jabón,Aseo,9.3,Ninguno,Lluvioso,2026-04-19 23:51:28.848790
T01000,S049,2024-01-11,1,Thursday,00:00:00,Huancayo,Residencial,Jabón,Aseo,5.04,Combo,Nublado,2026-04-19 23:51:28.848790
